OrderNumber,Provider,EventTime,Status,SourceCity,SourceCountry,SourceLat,SourceLong,DestinationName,DestinationStreet,DestinationCity,DestinationZip,DestinationCountry,DestinationLat,DestinationLong,ShippingContents,WeightKg,FailureNote,Meta_CancelReason,Meta_RerouteCount,Meta_DowntimeHours,Meta_DelayHours
2883c59e-ee74-451d-ae9b-af4385d02396,DPD,2025-06-19T12:16:18.272512Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Nathan Gregory,Main St 1,Rome,67203,Italy,41.9028,12.4964,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""40"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}]",4.73,,,,,
49c3d020-1646-4bb5-bfb9-962bb577a116,DPD,2025-05-28T10:43:51.053762Z,Dispatched,Berlin,Germany,52.52,13.405,Ian Walsh,Main St 55,Amsterdam,74559,Netherlands,52.3676,4.9041,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",2.46,,,,,
49c3d020-1646-4bb5-bfb9-962bb577a116,DPD,2025-06-01T18:37:00.595625Z,PickedUp,Berlin,Germany,52.52,13.405,Ian Walsh,Main St 55,Amsterdam,74559,Netherlands,52.3676,4.9041,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",2.46,,,,,
49c3d020-1646-4bb5-bfb9-962bb577a116,DPD,2025-06-18T18:34:00.326622Z,Routing,Berlin,Germany,52.52,13.405,Ian Walsh,Main St 55,Amsterdam,74559,Netherlands,52.3676,4.9041,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",2.46,Delayed in transit,,,,22.44
49c3d020-1646-4bb5-bfb9-962bb577a116,DPD,2025-06-21T03:29:14.311983Z,Delivered,Berlin,Germany,52.52,13.405,Ian Walsh,Main St 55,Amsterdam,74559,Netherlands,52.3676,4.9041,"[{""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",2.46,,,,,
42d55996-6874-4198-810c-e1afaad6522c,DPD,2025-05-05T15:54:52.735898Z,Dispatched,Berlin,Germany,52.52,13.405,Alexandra Mendez,Maple Ave 164,Budapest,62939,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",2.42,,,,,
42d55996-6874-4198-810c-e1afaad6522c,DPD,2025-05-12T00:34:03.303386Z,PickedUp,Berlin,Germany,52.52,13.405,Alexandra Mendez,Maple Ave 164,Budapest,62939,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",2.42,,,,,
42d55996-6874-4198-810c-e1afaad6522c,DPD,2025-05-17T06:21:53.547901Z,Routing,Berlin,Germany,52.52,13.405,Alexandra Mendez,Maple Ave 164,Budapest,62939,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",2.42,,,,,
42d55996-6874-4198-810c-e1afaad6522c,DPD,2025-05-19T12:48:26.398169Z,Delivered,Berlin,Germany,52.52,13.405,Alexandra Mendez,Maple Ave 164,Budapest,62939,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",2.42,,,,,
5684eedc-6f6a-441d-a437-efbac3384522,DPD,2025-05-29T09:06:55.704379Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Lisa Miller,Oak St 168,Warsaw,58733,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}]",3.16,,,,,
5684eedc-6f6a-441d-a437-efbac3384522,DPD,2025-06-03T06:41:41.686308Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Lisa Miller,Oak St 168,Warsaw,58733,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}]",3.16,,,,,
5684eedc-6f6a-441d-a437-efbac3384522,DPD,2025-06-10T10:20:54.138480Z,Routing,Tallinn,Estonia,59.437,24.7536,Lisa Miller,Oak St 168,Warsaw,58733,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}]",3.16,,,,,
5684eedc-6f6a-441d-a437-efbac3384522,DPD,2025-06-13T02:37:12.701092Z,Delivered,Tallinn,Estonia,59.437,24.7536,Lisa Miller,Oak St 168,Warsaw,58733,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 1}]",3.16,,,,,
07d1f5b3-1aae-41cc-80d2-ab72299d2c76,DPD,2025-05-17T02:15:16.089270Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Jessica Thomas,Oak St 15,Tartu,23622,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",3.38,,,,,
07d1f5b3-1aae-41cc-80d2-ab72299d2c76,DPD,2025-06-02T00:43:44.460569Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Jessica Thomas,Oak St 15,Tartu,23622,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",3.38,Late pickup due to weather,,,0.94,
07d1f5b3-1aae-41cc-80d2-ab72299d2c76,DPD,2025-06-08T12:35:20.443237Z,Routing,Tallinn,Estonia,59.437,24.7536,Jessica Thomas,Oak St 15,Tartu,23622,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",3.38,,,,,
07d1f5b3-1aae-41cc-80d2-ab72299d2c76,DPD,2025-06-09T20:14:24.160110Z,Delivered,Tallinn,Estonia,59.437,24.7536,Jessica Thomas,Oak St 15,Tartu,23622,Estonia,58.3776,26.729,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}]",3.38,,,,,
02700abd-44d8-4237-9eb7-016f0e4cb558,DPD,2025-05-27T21:55:19.491917Z,Dispatched,Berlin,Germany,52.52,13.405,Stephanie Silva,Elm St 36,Vienna,81013,Austria,48.2082,16.3738,"[{""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}]",3.09,,,,,
02700abd-44d8-4237-9eb7-016f0e4cb558,DPD,2025-06-02T02:29:56.435172Z,PickedUp,Berlin,Germany,52.52,13.405,Stephanie Silva,Elm St 36,Vienna,81013,Austria,48.2082,16.3738,"[{""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}]",3.09,,,,,
02700abd-44d8-4237-9eb7-016f0e4cb558,DPD,2025-06-07T22:16:24.246996Z,Routing,Berlin,Germany,52.52,13.405,Stephanie Silva,Elm St 36,Vienna,81013,Austria,48.2082,16.3738,"[{""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}]",3.09,,,,,
02700abd-44d8-4237-9eb7-016f0e4cb558,DPD,2025-06-08T14:30:42.578656Z,Delivered,Berlin,Germany,52.52,13.405,Stephanie Silva,Elm St 36,Vienna,81013,Austria,48.2082,16.3738,"[{""category"": ""Colours"", ""name"": ""Unicorn Spark"", ""size"": ""36"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}]",3.09,,,,,
d8586f01-87ad-4ac7-b415-a065101b3954,DPD,2025-05-07T02:56:08.301718Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Jessica Crawford,Maple Ave 142,Copenhagen,88379,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}]",2.88,,,,,
d8586f01-87ad-4ac7-b415-a065101b3954,DPD,2025-05-11T00:17:39.624165Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Jessica Crawford,Maple Ave 142,Copenhagen,88379,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}]",2.88,,,,,
d8586f01-87ad-4ac7-b415-a065101b3954,DPD,2025-05-12T19:55:12.606923Z,Routing,Tallinn,Estonia,59.437,24.7536,Jessica Crawford,Maple Ave 142,Copenhagen,88379,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}]",2.88,,,,,
d8586f01-87ad-4ac7-b415-a065101b3954,DPD,2025-05-14T20:49:07.819916Z,Delivered,Tallinn,Estonia,59.437,24.7536,Jessica Crawford,Maple Ave 142,Copenhagen,88379,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}]",2.88,,,,,
fd2e3c57-8cdd-4df7-be41-5cd1ea5caa83,DPD,2025-05-31T16:34:18.662012Z,Dispatched,Berlin,Germany,52.52,13.405,Dr. Jamie Roman II,Elm St 40,Prague,62056,Czech Republic,50.0755,14.4378,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.91,,,,,
fd2e3c57-8cdd-4df7-be41-5cd1ea5caa83,DPD,2025-06-06T20:12:23.425145Z,PickedUp,Berlin,Germany,52.52,13.405,Dr. Jamie Roman II,Elm St 40,Prague,62056,Czech Republic,50.0755,14.4378,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.91,,,,,
fd2e3c57-8cdd-4df7-be41-5cd1ea5caa83,DPD,2025-06-10T12:34:32.181912Z,Routing,Berlin,Germany,52.52,13.405,Dr. Jamie Roman II,Elm St 40,Prague,62056,Czech Republic,50.0755,14.4378,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.91,,,,,
fd2e3c57-8cdd-4df7-be41-5cd1ea5caa83,DPD,2025-06-11T22:37:21.068598Z,Delivered,Berlin,Germany,52.52,13.405,Dr. Jamie Roman II,Elm St 40,Prague,62056,Czech Republic,50.0755,14.4378,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""36"", ""qty"": 2}]",1.91,,,,,
f66ba69e-6528-43d4-a074-0d8269258337,DPD,2025-05-07T18:59:01.013607Z,Dispatched,Berlin,Germany,52.52,13.405,Charles Lawrence,Maple Ave 68,Brussels,23932,Belgium,50.8503,4.3517,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}]",2.34,,,,,
f66ba69e-6528-43d4-a074-0d8269258337,DPD,2025-05-15T09:33:05.123029Z,PickedUp,Berlin,Germany,52.52,13.405,Charles Lawrence,Maple Ave 68,Brussels,23932,Belgium,50.8503,4.3517,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}]",2.34,,,,,
f66ba69e-6528-43d4-a074-0d8269258337,DPD,2025-05-20T16:52:28.935540Z,Routing,Berlin,Germany,52.52,13.405,Charles Lawrence,Maple Ave 68,Brussels,23932,Belgium,50.8503,4.3517,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}]",2.34,,,,,
f66ba69e-6528-43d4-a074-0d8269258337,DPD,2025-05-22T22:35:17.830455Z,Delivered,Berlin,Germany,52.52,13.405,Charles Lawrence,Maple Ave 68,Brussels,23932,Belgium,50.8503,4.3517,"[{""category"": ""Kids"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}]",2.34,,,,,
bc6df414-37d2-4095-b0b4-0603bbc052bd,DPD,2025-05-10T10:38:11.392055Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Jon Turner,High St 38,Rome,99995,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}]",3.52,,,,,
bc6df414-37d2-4095-b0b4-0603bbc052bd,DPD,2025-05-16T04:28:10.989654Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Jon Turner,High St 38,Rome,99995,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}]",3.52,,,,,
bc6df414-37d2-4095-b0b4-0603bbc052bd,DPD,2025-05-22T10:46:20.369822Z,Routing,Stockholm,Sweden,59.3293,18.0686,Jon Turner,High St 38,Rome,99995,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}]",3.52,,,,,
bc6df414-37d2-4095-b0b4-0603bbc052bd,DPD,2025-05-23T03:53:50.903663Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Jon Turner,High St 38,Rome,99995,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""40"", ""qty"": 2}]",3.52,,,,,
9fccf1ae-8caa-4ced-8069-80cfff4bb210,DPD,2025-05-28T03:36:33.281776Z,Dispatched,Berlin,Germany,52.52,13.405,Dave Howell,Main St 152,Frankfurt,41674,Germany,50.1109,8.6821,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",1.02,,,,,
9fccf1ae-8caa-4ced-8069-80cfff4bb210,DPD,2025-05-30T09:44:53.784330Z,PickedUp,Berlin,Germany,52.52,13.405,Dave Howell,Main St 152,Frankfurt,41674,Germany,50.1109,8.6821,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",1.02,,,,,
9fccf1ae-8caa-4ced-8069-80cfff4bb210,DPD,2025-06-06T17:12:21.830756Z,Routing,Berlin,Germany,52.52,13.405,Dave Howell,Main St 152,Frankfurt,41674,Germany,50.1109,8.6821,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",1.02,,,,,
9fccf1ae-8caa-4ced-8069-80cfff4bb210,DPD,2025-06-08T05:20:43.681066Z,Delivered,Berlin,Germany,52.52,13.405,Dave Howell,Main St 152,Frankfurt,41674,Germany,50.1109,8.6821,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",1.02,,,,,
e483a814-07ab-45c6-ab9a-7f254ca7b4e9,DPD,2025-05-23T08:57:53.496792Z,Dispatched,Berlin,Germany,52.52,13.405,Ryan Lucero,Maple Ave 52,Madrid,67954,Spain,40.4168,-3.7038,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",3.33,,,,,
e483a814-07ab-45c6-ab9a-7f254ca7b4e9,DPD,2025-05-27T12:06:45.121613Z,PickedUp,Berlin,Germany,52.52,13.405,Ryan Lucero,Maple Ave 52,Madrid,67954,Spain,40.4168,-3.7038,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",3.33,,,,,
e483a814-07ab-45c6-ab9a-7f254ca7b4e9,DPD,2025-05-30T18:16:19.943275Z,Routing,Berlin,Germany,52.52,13.405,Ryan Lucero,Maple Ave 52,Madrid,67954,Spain,40.4168,-3.7038,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",3.33,,,,,
e483a814-07ab-45c6-ab9a-7f254ca7b4e9,DPD,2025-06-02T01:35:48.602620Z,Delivered,Berlin,Germany,52.52,13.405,Ryan Lucero,Maple Ave 52,Madrid,67954,Spain,40.4168,-3.7038,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""42"", ""qty"": 2}]",3.33,,,,,
e4a6ad3d-0c3f-4e95-a258-32adc63771bf,DPD,2025-05-16T23:10:44.530862Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Austin Harris,Oak St 65,Budapest,43170,Hungary,47.4979,19.0402,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 2}]",3.66,,,,,
e4a6ad3d-0c3f-4e95-a258-32adc63771bf,DPD,2025-05-24T11:06:59.376341Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Austin Harris,Oak St 65,Budapest,43170,Hungary,47.4979,19.0402,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 2}]",3.66,,,,,
e4a6ad3d-0c3f-4e95-a258-32adc63771bf,DPD,2025-05-29T04:29:43.098353Z,Routing,Tallinn,Estonia,59.437,24.7536,Austin Harris,Oak St 65,Budapest,43170,Hungary,47.4979,19.0402,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 2}]",3.66,,,,,
e4a6ad3d-0c3f-4e95-a258-32adc63771bf,DPD,2025-05-31T12:13:48.344961Z,Delivered,Tallinn,Estonia,59.437,24.7536,Austin Harris,Oak St 65,Budapest,43170,Hungary,47.4979,19.0402,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""38"", ""qty"": 2}]",3.66,,,,,
051d1bb4-7d98-4884-bbcd-fc7431b2a32c,DPD,2025-05-13T08:04:26.991471Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Shelley Jimenez,Main St 83,Helsinki,14103,Finland,60.1699,24.9384,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 2}]",3.93,,,,,
051d1bb4-7d98-4884-bbcd-fc7431b2a32c,DPD,2025-05-18T16:25:53.253663Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Shelley Jimenez,Main St 83,Helsinki,14103,Finland,60.1699,24.9384,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 2}]",3.93,,,,,
051d1bb4-7d98-4884-bbcd-fc7431b2a32c,DPD,2025-05-25T03:49:04.621942Z,Routing,Stockholm,Sweden,59.3293,18.0686,Shelley Jimenez,Main St 83,Helsinki,14103,Finland,60.1699,24.9384,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 2}]",3.93,,,,,
051d1bb4-7d98-4884-bbcd-fc7431b2a32c,DPD,2025-05-26T02:44:27.985669Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Shelley Jimenez,Main St 83,Helsinki,14103,Finland,60.1699,24.9384,"[{""category"": ""Kids"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 2}]",3.93,,,,,
2fabaad4-fd5e-4a26-91fa-44e976d3d981,DPD,2025-05-14T16:22:52.993777Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Karen Hughes,Elm St 97,Budapest,28167,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}]",3.72,,,,,
2fabaad4-fd5e-4a26-91fa-44e976d3d981,DPD,2025-05-19T06:45:44.597376Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Karen Hughes,Elm St 97,Budapest,28167,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}]",3.72,,,,,
2fabaad4-fd5e-4a26-91fa-44e976d3d981,DPD,2025-05-22T02:18:35.104845Z,Routing,Tallinn,Estonia,59.437,24.7536,Karen Hughes,Elm St 97,Budapest,28167,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}]",3.72,,,,,
2fabaad4-fd5e-4a26-91fa-44e976d3d981,DPD,2025-05-22T17:24:23.697280Z,Delivered,Tallinn,Estonia,59.437,24.7536,Karen Hughes,Elm St 97,Budapest,28167,Hungary,47.4979,19.0402,"[{""category"": ""GenZ Pros"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}]",3.72,,,,,
4b8ebe66-3f6f-44fa-b110-800ecd8bae61,DPD,2025-05-28T04:25:50.872504Z,Dispatched,Berlin,Germany,52.52,13.405,Autumn Newton,Oak St 152,Warsaw,75022,Poland,52.2297,21.0122,"[{""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",0.76,,,,,
4b8ebe66-3f6f-44fa-b110-800ecd8bae61,DPD,2025-05-30T20:26:29.167371Z,PickedUp,Berlin,Germany,52.52,13.405,Autumn Newton,Oak St 152,Warsaw,75022,Poland,52.2297,21.0122,"[{""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",0.76,,,,,
4b8ebe66-3f6f-44fa-b110-800ecd8bae61,DPD,2025-06-10T07:27:18.573810Z,Routing,Berlin,Germany,52.52,13.405,Autumn Newton,Oak St 152,Warsaw,75022,Poland,52.2297,21.0122,"[{""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",0.76,Delayed in transit,,,,12.46
4b8ebe66-3f6f-44fa-b110-800ecd8bae61,DPD,2025-06-12T17:55:11.248080Z,Delivered,Berlin,Germany,52.52,13.405,Autumn Newton,Oak St 152,Warsaw,75022,Poland,52.2297,21.0122,"[{""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""40"", ""qty"": 1}]",0.76,,,,,
675c36bb-fc81-4a15-8b14-8e409ef7da69,DPD,2025-05-23T19:05:04.635944Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Jennifer Mooney,Oak St 166,Helsinki,56902,Finland,60.1699,24.9384,"[{""category"": ""GenZ Pros"", ""name"": ""Rainbow Dream"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""36"", ""qty"": 1}]",2.4,,,,,
